,0
0,4.44308116863065e-07
1,0.5375129583548522
2,0.60990857855946
3,0.690701865287198
4,0.6340946089903962
5,0.6639035405751589
6,0.6232655244298061
7,0.6117073261913578
8,0.6679534072307508
9,0.7264022282466892
10,0.7819858862609443
11,0.788652770215317
12,0.7701808792476637
13,0.778886952538062
14,0.7873955165821057
15,0.7289047274918804
16,0.761097192393079
17,0.6367142404826759
18,0.6965294094068175
19,0.7600927885724216
20,0.6873994388260427
21,0.7138813543688399
22,0.73304566973429
23,0.8091572820847294
24,0.7110557945262473
25,0.7531045096355611
26,0.7755207679982841
27,0.7647832101763572
28,0.9101781762764526
29,0.9509775752230879
30,0.836658296220672
31,0.7922064800683788
32,0.8482226609584027
33,0.8425420383933251
34,0.7616362387312041
35,0.6827460195877381
36,0.7722115218124223
37,0.7108266344771262
38,0.739547439029727
39,0.7280099147378448
40,0.696644402572874
41,0.7302779019819418
42,0.7719953926687427
43,0.7148835945838359
44,0.7100844598247644
45,0.6218822342246653
46,0.6738954587980256
47,0.8481053869004974
48,0.7796853498656122
49,0.859312160778662
50,0.8063424087542277
51,0.715727561257784
52,0.7877566542186417
53,0.8334546167479194
54,0.6879184837602002
55,0.6268458532346013
56,0.6815089872849203
57,0.7571302292352796
58,0.8292151519532076
59,0.7609047959733629
60,0.8660534294843527
61,0.6992172975840673
62,0.6987929524062669
63,0.6689398248523092
64,0.6760537365026753
65,0.703619858757944
66,0.6451131917793738
67,0.6783370922348565
68,0.7874925929615839
69,0.6915093815569279
70,0.7033228147795128
71,0.8345784041987547
72,0.7633049769812967
73,0.6045375824783639
74,0.6692004105796934
75,0.8704841869024262
76,0.7121547235328922
77,0.7842350066159862
78,0.7279478526092366
79,0.7034742067561897
80,0.7224776542496473
81,0.7935419271755091
82,0.8295257743388308
83,0.7396930659113584
84,0.8244844188412029
85,0.7824548758358664
86,0.7696704259869991
87,0.8733566330151111
88,0.8600546084874515
89,0.7754844475037916
90,0.8020928727169185
91,0.7168966386817919
92,0.6872873533008573
93,0.7438370438449692
94,0.6075928862735279
95,0.6436712745752888
96,0.7668331352556598
97,0.7269466659107755
98,0.7847192592389063
99,0.8007462642949984
100,0.7529936662798062
101,0.7949583097989509
102,0.7382282017423766
103,0.7866683154922363
104,0.7485376518811375
105,0.733319293608197
106,0.7713163424510142
107,0.7158775393956337
108,0.7812739284249411
109,0.778866985278114
110,0.738011488672212
111,0.7322740716310443
112,0.7576780413960309
113,0.8425457720727153
114,0.8352250252320671
115,0.7443602273595393
116,0.7976683832087422
117,0.7821436600196214
118,0.7619139752940919
119,0.709890745294596
120,0.7864806040612642
121,0.8650205727605002
122,0.8687627391336084
123,0.89611259808095
