,0
364,2.1190999
365,2.6184494
366,1.1704462
367,0.5239585
368,-0.48012388
369,-1.7708328
370,-0.5233695
371,0.15789942
372,-0.75702935
373,-0.3970917
374,-0.9487508
375,0.23933208
376,1.1997963
377,1.5773301
378,0.7595481
379,0.804582
380,3.193752
381,3.160389
382,3.49065
383,2.2645686
384,4.0320706
385,3.682684
386,2.423441
387,5.094243
388,1.8851651
389,0.8152302
390,0.95659447
391,2.7789462
392,1.7765682
393,2.5259166
394,2.5102046
395,2.9611435
396,4.289067
397,3.5036874
398,3.4278178
399,2.5822203
400,4.610586
401,4.0712395
402,5.007169
403,6.373992
404,4.6168156
405,5.1625104
406,4.1904426
407,5.3404517
408,3.6894503
409,3.919044
410,4.0833282
411,3.9877057
412,2.610819
413,4.3741736
414,3.823369
415,6.4938445
416,5.2173862
417,3.9568877
418,3.9250944
419,0.8941065
420,-2.1687016
421,-2.229349
422,-2.086578
423,-3.1968944
424,-2.8601708
425,-3.6981635
426,-2.2530878
427,-1.0670856
428,-1.803447
429,-1.5371908
430,-1.45677
431,-1.6118587
432,-3.66214
433,-3.1333287
434,-2.396368
435,-1.6756284
436,-0.98181117
437,-0.37785086
438,-0.7132874
439,0.16838221
440,-1.8658035
441,-2.25323
442,-2.2840948
443,-1.1419566
444,-4.0347295
445,-4.7383103
446,-2.188713
447,-1.9977899
448,-2.8616667
449,-4.1860547
450,-3.298668
451,-2.8956559
452,-3.7433476
453,-3.539941
454,-2.9780831
455,-4.5450625
456,-3.3867278
457,-0.70442975
458,-1.7494516
459,-1.7219423
460,-2.3614416
461,-1.113346
462,-2.053318
463,-0.19837706
464,-0.37670657
465,2.273646
466,0.74948394
467,-1.0173978
468,0.5906306
469,-0.36586905
470,-0.6981314
471,1.111712
472,0.96833533
473,1.1653565
474,1.1245695
475,2.54341
476,1.9772002
477,1.81945
478,3.5406125
479,2.8710446
480,3.214341
481,4.2709017
482,2.5528872
483,3.1408215
484,0.45779574
485,4.0242414
486,2.3792567
487,1.5536368
488,0.66886044
489,1.6154244
490,1.7784835
491,2.103472
492,1.4504445
493,0.2411224
494,1.3624609
495,1.8114682
496,1.9781203
497,3.4895694
498,1.1649733
499,3.5473342
500,3.0227592
501,1.1798943
502,0.29805472
503,1.9774234
504,4.133531
505,3.7505438
506,3.111718
507,3.748704
508,3.5923045
509,2.4965394
510,2.5849662
511,2.8299847
512,2.5534046
513,4.0442224
514,3.8791032
515,3.6499774
516,4.0435376
517,4.283761
518,6.27727
519,4.9918118
520,5.1209946
521,6.626596
522,7.593477
523,6.966224
524,6.362805
525,6.8999143
526,6.247775
527,4.827783
528,3.657802
529,4.5053625
530,4.2846527
531,3.1762366
532,2.9753747
533,2.388583
534,2.8420045
535,2.5842197
536,2.237991
537,0.66319156
538,-0.038067643
539,-0.7382242
540,-0.4971723
541,0.52686906
542,-0.48401982
543,-0.4469062
544,1.0900357
545,1.6738603
546,2.785197
547,1.2880113
548,3.2089543
549,0.7293919
550,1.1376665
551,0.22978973
552,-1.6491264
553,-0.8627195
554,-1.2857617
555,-1.4193408
556,-0.8565225
557,-0.06517075
558,-1.6444799
559,-2.2492993
560,-3.56433
561,-3.1241286
562,-1.0168228
563,-0.79116863
564,0.42485815
565,-0.43774134
566,-2.2663684
567,-0.9107225
568,-1.2678179
569,-1.872766
570,0.38950443
571,0.43983412
572,0.97953147
573,1.9556857
574,0.959021
575,-0.09302353
576,-2.4098744
577,-1.9959339
578,-1.3120525
579,-2.5502412
580,-1.9685477
581,-0.37834537
582,-0.4336217
583,1.0659713
584,0.17877896
585,-0.95595115
586,-1.6136491
587,-2.957654
588,-1.6319768
589,-0.3468692
590,0.9354965
591,0.18893704
592,-1.6231978
593,-2.1433878
594,-1.2913734
595,2.8710766
596,1.7308879
597,0.961909
598,0.6355305
599,0.6305229
600,1.0324616
601,0.03204085
602,1.2580826
603,3.3313022
604,1.3890196
605,2.130381
606,0.5785053
607,0.91832477
608,0.7743298
609,-1.3147362
610,-0.78387845
611,-0.008337469
612,-0.20646857
613,0.8849667
614,0.049966313
615,0.36512473
616,0.72883785
617,-0.083477154
618,1.2576097
619,0.7784312
620,-1.4357386
621,-0.6772328
622,-1.7491696
623,-0.9735835
624,-0.59839284
625,-1.7242087
626,-2.1953201
627,-2.7524633
628,-3.9812412
629,-5.584311
630,-3.4304051
631,-2.25354
632,-1.4969336
633,-2.2789173
634,-1.7638838
635,-1.2739124
636,-3.367909
637,-1.7755399
638,-0.69142437
639,-2.631317
640,-0.89211243
641,-1.8713903
642,-0.48255756
643,-0.92917633
644,-3.54095
645,-3.761468
646,-1.6781342
647,0.18952581
648,0.27073276
649,-0.7742538
650,0.32988355
651,-0.41777673
652,-1.3485572
653,-1.1233916
654,-2.0581017
655,-0.9550513
656,1.225836
657,1.7713996
658,-0.53415686
659,-0.061823484
660,-2.2407157
661,-2.7625911
662,-0.50690633
663,0.11235615
664,1.5075339
665,0.21018338
666,0.24607457
667,0.57735467
668,0.20983891
669,-0.0749869
670,-1.7968832
671,-1.447513
672,-0.020934703
673,0.7523104
674,0.8687238
675,0.90440315
676,1.8490573
677,1.9710206
678,1.4701917
679,1.1561009
680,0.43542045
681,2.7013783
682,1.2858629
683,0.92174155
684,2.8872325
685,1.6328841
686,3.5152302
687,3.6708553
688,3.599188
689,4.0332966
690,3.1447759
691,3.067961
692,2.4457195
693,4.573666
694,5.3011317
695,7.012832
696,4.3278317
697,3.6253965
698,3.874
699,3.9726522
700,2.64556
701,2.2441602
702,4.0751395
703,2.6016686
704,2.0897927
705,2.3439014
706,1.911737
707,1.0839242
708,-0.26023227
709,1.0809268
710,0.5406518
711,1.8495934
712,2.5674338
713,1.5718548
714,1.2689813
715,1.9217311
716,2.3162317
717,2.510089
718,1.5602746
719,0.6689301
720,1.1337086
721,0.87088007
722,-0.94289917
723,-1.918696
724,-0.67740834
725,0.5381224
726,1.8312173
727,1.7262378
728,1.57266
729,1.0419047
730,2.3279433
731,1.9197094
732,-0.19459362
733,-1.1798042
734,-2.1673799
735,-1.2200032
736,0.3930144
737,-0.1419681
738,1.7987309
739,0.8862056
740,1.7698376
741,0.6236804
742,0.9450446
743,3.2957428
744,3.1012156
745,2.926535
746,2.651832
747,2.2007728
748,3.846014
749,3.1021736
750,2.103759
751,3.8832095
752,2.9123478
753,3.6516535
754,3.450211
755,4.461994
756,3.496603
757,1.4753053
758,0.43499908
759,1.6971757
760,0.057200283
761,0.058760177
762,2.2250054
763,2.1078403
764,2.8020768
765,0.67556334
766,2.334676
767,1.84681
768,1.7893134
769,3.0748835
770,4.713192
771,5.433685
772,3.5433786
773,5.140929
774,3.6909552
775,3.6336462
776,3.5090284
777,2.1830642
778,1.4163381
779,2.6444738
780,2.1946468
781,2.8696156
782,3.4880145
783,1.2293465
784,2.1197143
785,4.6920624
786,4.566816
787,3.7700934
788,2.947277
789,3.8279805
790,4.570236
791,2.8935914
792,1.9133278
793,1.8263748
794,2.5549693
795,2.5881426
796,3.46114
797,5.003443
798,4.34526
799,3.3800774
800,5.698528
801,4.866334
802,2.8975132
803,2.7805529
804,2.4357257
805,1.5354913
806,2.0755515
807,1.4253687
808,1.4414837
809,1.620384
810,2.2188208
811,2.2759833
812,1.2176061
813,0.2150209
814,1.5872561
815,2.3589394
816,1.8892369
817,1.761661
818,0.55295396
819,1.1650804
820,1.4938272
821,-0.06350169
822,1.8034807
823,0.8380292
824,0.9197637
825,-0.005443855
826,-0.3259562
827,1.544444
828,0.8790111
829,0.29816023
830,-0.7675068
831,0.73781794
832,0.8513111
833,-0.058780998
834,0.19910933
835,0.71141607
836,0.6787419
837,2.3190653
838,1.2741414
839,1.1304696
840,1.2628977
841,-1.4102713
842,-1.3958306
843,-0.70908254
844,0.005714109
845,0.09617177
846,1.7270577
847,0.37021402
848,-0.27586004
849,-0.32237008
850,-0.08183255
851,0.6846143
852,0.9536255
853,0.29473573
854,1.6136652
855,2.384933
856,-1.1978394
857,0.53420013
858,0.7504788
859,0.47028843
860,-0.6919144
861,1.4474406
862,-0.431657
863,-0.036621433
864,0.67435706
865,4.621298
866,2.291634
867,4.9969788
868,4.1780214
869,4.0078783
870,3.5271559
871,3.111835
872,1.8861994
873,3.116475
874,3.3202596
875,3.7352424
876,3.1922162
877,4.135575
878,2.3921192
879,3.5307481
880,1.9314984
881,1.8200637
882,1.5274717
883,2.149324
884,-0.26236996
885,1.0545902
886,2.8448493
887,3.8669267
888,2.167685
889,0.3851313
890,1.8261784
891,2.1112201
892,1.3405285
893,1.8656552
894,1.9239837
895,1.0790001
896,2.6457555
897,3.6926658
898,3.1084461
899,3.0211434
900,3.9307785
901,3.748474
902,2.2105296
903,1.8091018
904,3.21573
905,2.1095655
906,1.9506736
907,3.6030633
908,4.084645
909,3.5246444
910,2.820149
911,1.7452632
912,1.6255902
913,3.155357
914,4.8199496
915,2.8568015
916,2.6075473
917,3.0709505
918,2.695597
919,2.4017687
920,4.158568
921,3.359246
922,2.3659437
923,1.6517913
924,0.25397697
925,1.6335278
926,2.49908
927,2.796802
928,0.8186328
929,1.0647914
930,0.7019239
931,3.189168
932,2.1584709
933,2.3299153
934,2.2000892
935,0.9034661
936,0.6876878
937,-0.28875047
938,2.4751303
939,2.1101632
940,2.9260316
941,3.757495
942,2.1275268
943,2.351995
944,3.1967096
945,1.7692635
946,2.691482
947,4.091887
948,4.1980076
949,5.0395637
950,4.515577
951,2.0517616
952,3.5692658
953,3.403444
954,3.8038948
955,3.3078816
956,2.0536335
957,2.0068474
958,3.219679
959,4.844748
960,3.3812761
961,4.954437
962,4.6956863
963,3.142967
964,3.4509308
965,0.7341261
966,-0.19275074
967,-0.29704243
968,-0.9297696
969,-3.2644563
970,-0.91050243
971,0.052822825
972,1.7907784
973,1.297837
974,1.0980088
975,0.2530225
976,1.2472981
977,0.27083007
978,0.7260956
979,0.27800697
980,0.26019838
981,0.53343815
982,-1.319316
983,0.8362491
984,0.81648993
985,0.6967323
986,0.33492342
987,0.751569
988,-0.90497154
989,-1.5670655
990,-1.4268286
991,0.4320769
992,2.017151
993,-0.84190947
994,-1.5829936
995,-1.4677787
996,-0.38561296
997,0.312388
998,1.264568
999,-0.20177169
